Date,"
Oil volume (m3/day)",Volume of liquid (m3/day),"
Gas volume (m3/day)",Water volume (m3/day),Water cut (%) ,"
Working hours","
Dynamic level (m)","
Reservoir pressure (atm)"
7/11/2014,20,80,5464,60,74,24,1897,192
7/12/2014,20,80,5253,60,75,24,1898,192
7/13/2014,20,80,5253,60,75,24,1903,192
7/14/2014,20,80,5253,60,75,24,1915,192
7/15/2014,20,80,5253,60,75,24,1915,192
7/16/2014,20,80,5253,60,75,24,1915,192
7/17/2014,18,80,4707,62,78,24,1922,192
7/18/2014,18,80,4707,62,78,24,1929,192
7/19/2014,18,80,4707,62,78,24,1928,192
7/20/2014,18,80,4707,62,78,24,1928,192
7/21/2014,18,80,4707,62,78,24,1917,192
7/22/2014,18,80,4707,62,78,24,1920,192
7/23/2014,18,80,4707,62,78,24,1918,192
7/24/2014,18,80,4707,62,78,24,1912,192
7/25/2014,18,80,4707,62,78,24,1912,192
7/26/2014,18,80,4707,62,78,24,1912,192
7/27/2014,19,75,5122,56,74,23,1924,192
7/28/2014,17,78,4507,61,78,23,1918,192
7/29/2014,17,80,4623,63,78,24,1918,192
7/30/2014,17,80,4623,63,78,24,1918,192
7/31/2014,16,73,4238,58,78,22,1918,192
8/1/2014,17,80,4623,63,78,24,1921,192
8/2/2014,17,80,4623,63,78,24,1921,192
8/3/2014,17,80,4623,63,78,24,1921,192
8/4/2014,15,73,4027,58,79,22,1921,192
8/5/2014,16,80,4413,64,79,24,1921,191
8/6/2014,16,80,4413,64,79,24,1921,191
8/7/2014,15,73,4027,58,79,22,1921,191
8/8/2014,16,80,4413,64,79,24,1921,191
8/9/2014,12,73,3275,61,83,22,1921,191
8/10/2014,13,80,3572,67,83,24,1918,191
8/11/2014,18,72,4917,54,74,22,1918,191
8/12/2014,20,80,5464,60,74,24,1918,191
8/13/2014,19,73,4986,54,74,22,1918,191
8/14/2014,20,80,5464,60,74,24,1918,191
8/15/2014,19,73,4986,54,74,22,1918,191
8/16/2014,19,73,4986,54,74,22,1918,191
8/17/2014,19,73,4986,54,74,22,1918,191
8/18/2014,16,62,4234,46,74,19,1918,191
8/19/2014,19,73,4986,54,74,22,1918,191
8/20/2014,21,81,5532,60,74,24,1918,191
8/21/2014,19,74,5048,55,74,22,1920,191
8/22/2014,21,81,5532,60,74,24,1917,191
8/23/2014,19,74,5071,55,74,22,1917,191
8/24/2014,19,75,5140,56,74,22,1917,191
8/25/2014,21,81,5532,60,74,24,1915,191
8/26/2014,22,74,5824,52,70,22,1920,191
8/27/2014,22,74,5824,52,70,22,1920,191
8/28/2014,24,81,6383,57,70,24,1920,191
8/29/2014,24,81,6383,57,70,24,1920,191
8/30/2014,22,74,5824,52,70,22,1920,190
8/31/2014,24,81,6383,57,70,24,1920,190
9/1/2014,26,75,7076,48,64,22,1920,190
9/2/2014,29,82,7754,53,64,24,1920,190
9/3/2014,24,68,6397,44,64,20,1920,190
9/4/2014,25,75,6683,50,66,22,1920,190
9/5/2014,27,82,7323,55,66,24,1920,190
9/6/2014,26,79,7049,53,66,23,1920,190
9/7/2014,26,78,6957,52,66,23,1920,190
9/8/2014,25,75,6683,50,66,22,1920,190
9/9/2014,26,75,7108,49,64,22,1920,190
9/10/2014,26,75,7076,48,64,22,1920,190
9/11/2014,26,75,7076,48,64,22,1920,190
9/12/2014,26,75,7108,49,64,22,1920,190
9/13/2014,26,75,7076,48,64,22,1920,190
9/14/2014,29,82,7754,53,64,24,1920,190
9/15/2014,26,75,7076,48,64,22,1920,190
9/16/2014,29,82,7754,53,64,24,1920,190
9/17/2014,26,75,7076,48,64,22,1937,190
9/18/2014,26,75,7076,48,64,22,1912,190
9/19/2014,26,75,7076,48,64,22,1924,190
9/20/2014,29,82,7754,53,64,24,1924,190
9/21/2014,26,75,7108,49,64,22,1941,190
9/22/2014,26,75,7108,49,64,22,1955,190
9/23/2014,29,82,7754,53,64,24,1907,190
9/24/2014,26,75,7076,48,64,22,1931,190
9/25/2014,31,75,8255,44,58,22,1931,189
9/26/2014,34,83,9157,49,58,24,1951,189
9/27/2014,31,76,8394,45,58,22,1919,189
9/28/2014,34,83,9157,49,58,24,1900,189
9/29/2014,31,76,8394,45,58,22,1895,189
9/30/2014,34,83,9157,49,58,24,1933,189
10/1/2014,34,75,9082,41,54,22,1942,189
10/2/2014,37,82,9908,45,54,24,1929,189
10/3/2014,34,75,9082,41,54,22,1987,189
10/4/2014,37,82,9908,45,54,24,1934,189
10/5/2014,34,75,9041,41,54,22,1958,189
10/6/2014,30,82,8185,52,62,24,1942,189
10/7/2014,27,72,7137,45,62,22,1976,189
10/8/2014,29,78,7786,49,62,24,1946,189
10/9/2014,27,72,7137,45,62,22,1978,189
10/10/2014,26,71,7087,45,62,24,1897,189
10/11/2014,26,71,6900,45,63,24,1919,189
10/12/2014,29,81,7872,52,63,24,1953,189
10/13/2014,29,81,7872,52,63,24,1916,189
10/14/2014,30,82,7970,52,63,24,1918,189
10/15/2014,30,82,7970,52,63,24,1914,189
10/16/2014,32,77,8495,45,58,24,1917,189
10/17/2014,27,65,7171,38,58,24,1905,189
10/18/2014,24,60,6573,35,58,22,1883,189
10/19/2014,28,68,7463,40,58,20,1922,189
10/20/2014,31,75,8255,44,58,22,1898,189
10/21/2014,29,71,7852,42,58,22,1897,188
10/22/2014,29,71,7852,42,58,22,1803,188
10/23/2014,32,78,8605,46,58,24,1803,188
10/24/2014,26,71,7104,45,62,22,1803,188
10/25/2014,29,79,7885,50,62,24,1803,188
10/26/2014,22,60,5989,38,62,24,1803,188
10/27/2014,25,68,6787,43,62,24,1803,188
10/28/2014,25,68,6787,43,62,24,1803,188
10/29/2014,28,74,7386,46,62,24,1803,188
10/30/2014,27,74,7192,47,63,24,1803,188
10/31/2014,27,74,7192,47,63,24,1803,188
11/1/2014,23,63,6083,40,63,20,1803,188
11/2/2014,7,21,2003,13,63,22,1803,188
11/3/2014,16,42,4192,26,62,24,1803,188
11/4/2014,11,29,2895,18,62,24,1803,188
11/5/2014,30,82,8185,52,62,24,1803,188
11/6/2014,25,67,6688,42,62,24,1803,188
11/7/2014,26,70,6987,44,62,24,1803,188
11/8/2014,27,72,7187,45,62,24,1803,188
11/9/2014,27,73,7287,46,62,24,1853,188
11/10/2014,27,73,7287,46,62,24,1870,188
11/11/2014,28,74,7386,46,62,24,1861,188
11/12/2014,30,76,8185,46,59,24,1823,188
11/13/2014,30,76,8185,46,59,24,1823,188
11/14/2014,30,76,8185,46,59,24,1823,188
11/15/2014,30,76,8185,46,59,24,1823,188
11/16/2014,30,76,8185,46,59,24,1823,187
11/17/2014,30,76,8185,46,59,24,1823,187
11/18/2014,30,76,8185,46,59,24,1823,187
11/19/2014,30,76,8185,46,59,24,1823,187
11/20/2014,30,76,8185,46,59,24,1823,187
11/21/2014,30,76,8185,46,59,24,1823,187
11/22/2014,30,76,8185,46,59,24,1823,187
11/23/2014,30,76,8185,46,59,24,1823,187
11/24/2014,30,76,8185,46,59,24,1823,187
11/25/2014,30,76,8185,46,59,24,1823,187
11/26/2014,30,76,8185,46,59,24,1823,187
11/27/2014,30,76,8185,46,59,24,1823,187
11/28/2014,30,76,8185,46,59,24,1823,187
11/29/2014,30,76,8185,46,59,24,1823,187
11/30/2014,30,76,8185,46,59,24,1823,187
12/1/2014,30,76,8185,46,59,24,1823,187
12/2/2014,2,86,452,84,98,24,1611,187
12/3/2014,2,83,436,81,98,24,1594,187
12/4/2014,2,82,431,80,98,24,1614,187
12/5/2014,2,82,431,80,98,24,1614,187
12/6/2014,6,82,1723,76,92,24,1682,187
12/7/2014,17,85,4465,68,80,24,1741,187
12/8/2014,32,81,8511,49,60,24,1762,187
12/9/2014,32,81,8511,49,60,24,1782,187
12/10/2014,32,81,8511,49,60,24,1788,187
12/11/2014,32,81,8511,49,60,24,1794,186
12/12/2014,29,75,7880,46,60,24,1798,186
12/13/2014,29,75,7880,46,60,24,1805,186
12/14/2014,29,75,7880,46,60,24,1804,186
12/15/2014,29,75,7880,46,60,24,1807,186
12/16/2014,29,75,7683,46,61,24,1809,186
12/17/2014,30,78,7991,48,61,24,1808,186
12/18/2014,30,78,7991,48,61,24,1814,186
12/19/2014,27,78,7171,51,65,24,1824,186
12/20/2014,27,78,7171,51,65,24,1823,186
12/21/2014,26,77,7079,51,65,24,1818,186
12/22/2014,26,76,6987,50,65,24,1820,186
12/23/2014,31,76,8385,45,58,24,1817,186
12/24/2014,31,75,8274,44,58,24,1823,186
12/25/2014,31,75,8274,44,58,24,1827,186
12/26/2014,31,75,8274,44,58,24,1838,186
12/27/2014,31,75,8274,44,58,24,1823,186
12/28/2014,31,75,8274,44,58,24,1835,186
12/29/2014,30,74,8164,44,58,24,1835,186
12/30/2014,32,74,8553,42,56,24,1843,186
12/31/2014,32,74,8553,42,56,24,1854,186
1/1/2015,32,74,8553,42,56,24,1853,186
1/2/2015,32,74,8553,42,56,24,1857,186
1/3/2015,31,73,8437,42,56,24,1853,186
1/4/2015,31,72,8296,41,56,24,1856,186
1/5/2015,25,73,6711,48,65,24,1805,186
1/6/2015,25,73,6711,48,65,24,1804,185
1/7/2015,24,70,6404,46,65,23,1817,185
1/8/2015,25,73,6711,48,65,24,1823,185
1/9/2015,25,73,6711,48,65,24,1925,185
1/10/2015,26,71,6888,45,63,23,1823,185
1/11/2015,25,69,6681,44,63,23,1811,185
1/12/2015,26,73,7095,47,63,24,1815,185
1/13/2015,26,72,7036,46,63,24,1821,185
1/14/2015,26,73,7095,47,63,24,1821,185
1/15/2015,26,73,7095,47,63,24,1830,185
1/16/2015,26,73,7095,47,63,24,1841,185
1/17/2015,26,73,7095,47,63,24,1857,185
1/18/2015,24,67,6474,43,63,22,1870,185
1/19/2015,26,73,7095,47,63,24,1873,185
1/20/2015,25,73,6711,48,65,24,1867,185
1/21/2015,25,73,6711,48,65,24,1887,185
1/22/2015,25,73,6711,48,65,24,1894,185
1/23/2015,25,73,6711,48,65,24,1911,185
1/24/2015,25,73,6711,48,65,24,1918,185
1/25/2015,25,73,6711,48,65,24,1877,185
1/26/2015,25,73,6711,48,65,24,1886,185
1/27/2015,20,73,5369,53,72,24,1886,185
1/28/2015,20,73,5369,53,72,24,1899,185
1/29/2015,20,73,5369,53,72,24,1910,185
1/30/2015,20,73,5369,53,72,24,1917,185
1/31/2015,20,73,5369,53,72,24,1922,185
2/1/2015,20,73,5369,53,72,24,1920,184
2/2/2015,20,73,5369,53,72,24,1931,184
2/3/2015,18,73,4794,55,75,24,1940,184
2/4/2015,17,68,4465,51,75,24,1940,184
2/5/2015,17,68,4465,51,75,24,1949,184
2/6/2015,17,68,4465,51,75,24,1963,184
2/7/2015,16,68,4287,52,76,24,1960,184
2/8/2015,16,68,4287,52,76,24,1962,184
2/9/2015,16,68,4287,52,76,24,1960,184
2/10/2015,16,68,4287,52,76,24,1991,184
2/11/2015,16,68,4287,52,76,24,1991,184
2/12/2015,16,68,4287,52,76,24,1970,184
2/13/2015,16,68,4287,52,76,24,1975,184
2/14/2015,16,68,4287,52,76,24,1972,184
2/15/2015,15,62,3912,47,76,22,1980,184
2/16/2015,16,68,4287,52,76,24,1970,184
2/17/2015,16,68,4287,52,76,24,1971,184
2/18/2015,16,68,4287,52,76,24,1977,184
2/19/2015,16,68,4287,52,76,24,1965,184
2/20/2015,16,68,4287,52,76,24,1965,184
2/21/2015,18,62,4705,44,71,22,1982,184
2/22/2015,18,63,4813,45,71,22,1971,184
2/23/2015,17,60,4532,43,71,21,1950,184
2/24/2015,17,60,4532,43,71,21,1978,184
2/25/2015,13,56,3519,43,76,20,1970,184
2/26/2015,16,68,4287,52,76,24,1982,184
2/27/2015,15,62,3912,47,76,22,1989,183
2/28/2015,16,68,4287,52,76,24,1972,183
3/1/2015,16,68,4287,52,76,24,1974,183
3/2/2015,19,68,5180,49,71,24,1975,183
3/3/2015,18,63,4770,45,71,22,1977,183
3/4/2015,19,67,5115,48,71,24,1957,183
3/5/2015,19,66,5050,47,71,23,1963,183
3/6/2015,18,63,4835,45,71,22,1952,183
3/7/2015,19,68,5180,49,71,24,1958,183
3/8/2015,18,62,4705,44,71,22,1958,183
3/9/2015,23,81,6170,58,71,24,1958,183
3/10/2015,21,71,5605,50,70,22,1961,183
3/11/2015,21,71,5605,50,70,22,1965,183
3/12/2015,23,78,6170,55,70,24,1957,183
3/13/2015,21,71,5605,50,70,22,1931,183
3/14/2015,23,78,6170,55,70,24,1953,183
3/15/2015,12,40,3188,29,70,12,1956,183
3/16/2015,21,71,5605,50,70,22,1960,183
3/17/2015,23,78,6170,55,70,24,1962,183
3/18/2015,21,72,5656,51,70,22,1930,183
3/19/2015,24,80,6328,57,70,24,1949,183
3/20/2015,21,73,5774,52,70,22,1935,183
3/21/2015,22,77,5858,55,71,24,1960,183
3/22/2015,22,77,5858,55,71,24,1960,183
3/23/2015,20,70,5370,50,71,22,1960,183
3/24/2015,20,70,5370,50,71,22,1951,183
3/25/2015,21,74,5670,53,71,22,1948,182
3/26/2015,21,74,5670,53,71,22,1948,182
3/27/2015,21,74,5670,53,71,22,1939,182
3/28/2015,21,74,5670,53,71,22,1939,182
3/29/2015,21,74,5670,53,71,22,1942,182
3/30/2015,22,74,5865,53,70,22,1948,182
3/31/2015,24,81,6399,57,70,24,1950,182
4/1/2015,19,65,5142,46,70,20,1948,182
4/2/2015,21,73,5743,51,70,22,1934,182
4/3/2015,21,73,5743,51,70,22,1934,182
4/4/2015,20,69,5403,48,70,21,1940,182
4/5/2015,24,80,6320,57,70,24,1947,182
4/6/2015,18,60,4740,43,70,18,1933,182
4/7/2015,18,61,4845,43,70,18,1928,182
4/8/2015,21,70,5530,50,70,21,1928,182
4/9/2015,22,74,5805,52,70,22,1926,182
4/10/2015,21,72,5672,51,70,21,1938,182
4/11/2015,22,74,5805,52,70,22,1946,182
4/12/2015,22,74,5865,53,70,22,1944,182
4/13/2015,22,73,5786,52,70,22,1945,182
4/14/2015,22,74,5812,52,70,22,1945,182
4/15/2015,22,73,5786,52,70,22,1945,182
4/16/2015,21,73,5593,53,71,22,1945,182
4/17/2015,20,70,5316,50,71,21,1945,182
4/18/2015,20,72,5466,51,71,22,1945,182
4/19/2015,20,72,5466,51,71,22,1942,181
4/20/2015,23,72,6220,49,67,22,1942,181
4/21/2015,23,72,6220,49,67,22,1942,181
4/22/2015,23,71,6192,48,67,22,1951,181
4/23/2015,21,64,5564,43,67,20,1971,181
4/24/2015,22,72,5843,50,69,22,1971,181
4/25/2015,21,69,5656,48,69,21,1937,181
4/26/2015,22,72,5843,50,69,22,1938,181
4/27/2015,22,72,5843,50,69,22,1939,181
4/28/2015,22,72,5843,50,69,22,1940,181
4/29/2015,20,66,5414,46,69,20,1944,181
4/30/2015,22,71,5816,50,69,22,1941,181
5/1/2015,22,71,5816,50,69,22,1941,181
5/2/2015,21,71,5629,50,70,22,1938,181
5/3/2015,20,70,5486,49,70,22,1940,181
5/4/2015,20,70,5486,49,70,22,1949,181
5/5/2015,21,70,5512,49,70,22,1940,181
5/6/2015,22,69,5803,47,68,22,1935,181
5/7/2015,22,69,5803,47,68,22,1960,181
5/8/2015,22,69,5803,47,68,22,1937,181
5/9/2015,22,69,5803,47,68,22,1942,181
5/10/2015,24,65,6511,41,62,21,1942,181
5/11/2015,20,53,5310,33,62,17,1942,181
5/12/2015,26,69,6891,43,62,22,1942,181
5/13/2015,26,69,6891,43,62,22,1942,181
5/14/2015,26,70,6954,44,62,22,1942,181
5/15/2015,26,70,6954,44,62,22,1942,180
5/16/2015,26,70,6954,44,62,22,1942,180
5/17/2015,26,70,6954,44,62,22,1942,180
5/18/2015,26,70,6954,44,62,22,1942,180
5/19/2015,26,70,6954,44,62,22,1942,180
5/20/2015,26,70,6954,44,62,22,1942,180
5/21/2015,23,62,6227,39,62,20,1942,180
5/22/2015,26,70,6954,44,62,22,1931,180
5/23/2015,23,65,6139,42,64,21,1926,180
5/24/2015,24,69,6558,45,64,22,1927,180
5/25/2015,26,73,6935,48,64,22,1927,180
5/26/2015,27,76,7221,49,64,22,1927,180
5/27/2015,24,69,6564,45,64,20,1927,180
5/28/2015,24,69,6564,45,64,20,1942,180
5/29/2015,24,68,6433,44,64,20,1951,180
5/30/2015,26,74,6987,48,64,22,1938,180
6/1/2015,23,66,6256,43,64,20,1948,180
6/2/2015,26,74,6987,48,64,22,1932,180
6/3/2015,22,63,5970,41,64,19,1948,180
6/4/2015,28,81,7622,52,64,24,1939,180
6/5/2015,19,55,5176,35,64,16,1887,180
6/6/2015,25,72,6800,47,64,22,1906,180
6/7/2015,21,61,5773,40,64,18,1902,180
6/8/2015,24,67,6350,44,64,20,1897,180
6/9/2015,25,71,6703,46,64,21,1886,180
6/10/2015,24,69,6537,45,64,21,1886,180
6/11/2015,24,68,6443,44,64,21,1886,179
6/12/2015,25,72,6786,46,64,22,1886,179
6/13/2015,21,59,5603,38,64,18,1869,179
6/14/2015,26,75,7066,48,64,23,1869,179
6/15/2015,26,75,7117,49,64,22,1857,179
6/16/2015,26,74,6963,48,64,22,1876,179
6/17/2015,28,81,7631,52,64,24,1820,179
6/18/2015,28,81,7631,52,64,24,1888,179
6/19/2015,26,74,6995,48,64,22,1879,179
6/20/2015,28,81,7631,52,64,24,1879,179
6/21/2015,28,81,7631,52,64,24,1762,179
6/22/2015,28,80,7537,52,64,24,1854,179
6/23/2015,29,84,7723,55,65,24,1897,179
6/24/2015,29,84,7723,55,65,24,1897,179
6/25/2015,29,84,7723,55,65,24,1897,179
6/26/2015,29,84,7723,55,65,24,1897,179
6/27/2015,29,84,7723,55,65,24,1897,179
6/28/2015,29,84,7723,55,65,24,1897,179
6/29/2015,29,84,7723,55,65,24,1897,179
6/30/2015,29,84,7723,55,65,24,1897,179
7/1/2015,29,84,7723,55,65,24,1897,179
7/2/2015,29,84,7723,55,65,24,1897,179
7/3/2015,29,84,7723,55,65,24,1897,179
7/4/2015,3,57,745,54,95,20,1532,179
7/5/2015,3,57,743,54,95,18,1529,179
7/6/2015,3,55,727,53,95,17,1570,179
7/7/2015,3,62,812,59,95,19,1572,178
7/8/2015,3,70,734,67,96,22,1570,178
7/9/2015,2,56,593,54,96,18,1556,178
7/10/2015,1,31,161,30,98,8,1556,178
7/11/2015,11,110,2889,99,90,24,1709,178
7/12/2015,17,113,4452,96,85,24,1734,178
7/13/2015,19,95,4991,76,80,24,1786,178
7/14/2015,22,79,5840,58,72,24,1801,178
7/15/2015,26,76,7024,50,65,24,1808,178
7/16/2015,17,71,4662,54,75,24,1782,178
7/17/2015,19,71,5035,52,73,24,1806,178
7/18/2015,21,70,5548,50,70,24,1790,178
7/19/2015,21,70,5548,50,70,24,1786,178
7/20/2015,21,70,5548,50,70,24,1786,178
7/21/2015,21,70,5508,49,70,24,1788,178
7/22/2015,21,71,5563,50,70,24,1789,178
7/23/2015,21,71,5563,50,70,24,1795,178
7/24/2015,21,71,5563,50,70,24,1801,178
7/25/2015,21,71,5563,50,70,24,1808,178
7/26/2015,22,69,5946,46,67,24,1816,178
7/27/2015,22,69,5946,46,67,24,1822,178
7/28/2015,22,67,5799,45,67,24,1833,178
7/29/2015,22,67,5799,45,67,24,1837,178
7/30/2015,22,70,6033,47,67,24,1845,178
7/31/2015,22,70,6033,47,67,24,1852,178
8/1/2015,22,69,5981,47,67,24,1850,177
8/2/2015,22,69,5981,47,67,24,1861,177
8/3/2015,22,69,5981,47,67,24,1865,177
8/4/2015,22,69,5981,47,67,24,1871,177
8/5/2015,22,69,5964,47,67,24,1868,177
8/6/2015,22,69,5964,47,67,24,1873,177
8/7/2015,22,68,5851,46,67,24,1868,177
8/8/2015,22,68,5851,46,67,24,1857,177
8/9/2015,22,68,5851,46,67,24,1883,177
8/10/2015,23,70,6085,48,67,24,1886,177
8/11/2015,23,70,6085,48,67,24,1886,177
8/12/2015,22,67,5834,46,67,24,1981,177
8/13/2015,22,67,5834,46,67,24,1889,177
8/14/2015,22,67,5834,46,67,24,1897,177
8/15/2015,22,67,5799,45,67,24,1909,177
8/16/2015,20,62,5388,42,67,22,1904,177
8/17/2015,16,51,4422,35,67,18,1820,177
8/18/2015,20,63,5461,43,67,23,1818,177
8/19/2015,28,86,7429,58,67,24,1860,177
8/20/2015,28,86,7429,58,67,24,1860,177
8/21/2015,28,86,7429,58,67,24,1843,177
8/22/2015,28,87,7541,59,67,24,1845,177
8/23/2015,26,82,7108,56,67,24,1844,177
8/24/2015,26,82,7108,56,67,24,1844,177
8/25/2015,26,82,7108,56,67,24,1850,177
8/26/2015,26,82,7108,56,67,24,1850,177
8/27/2015,27,83,7195,56,67,24,1857,176
8/28/2015,27,83,7195,56,67,24,1868,176
8/29/2015,24,83,6541,59,70,24,1868,176
8/30/2015,24,83,6541,59,70,24,1858,176
8/31/2015,22,76,5968,54,70,22,1858,176
9/1/2015,23,78,6112,55,70,22,1858,176
9/2/2015,23,78,6168,55,70,22,1959,176
9/3/2015,23,78,6112,55,70,22,1852,176
9/4/2015,23,78,6112,55,70,22,1872,176
9/5/2015,22,74,5833,52,70,21,1875,176
9/6/2015,22,74,5833,52,70,21,1846,176
9/7/2015,23,78,6112,55,70,22,1846,176
9/8/2015,24,80,6328,57,70,22,1824,176
9/9/2015,24,80,6328,57,70,22,1875,176
9/10/2015,22,73,5779,52,70,20,1875,176
9/11/2015,21,73,5721,51,70,20,1838,176
9/12/2015,24,81,6357,57,70,22,1828,176
9/13/2015,21,73,5750,52,70,20,1843,176
9/14/2015,20,73,5367,53,72,20,1843,176
9/15/2015,21,77,5636,56,72,21,1843,176
9/16/2015,22,80,5906,58,72,22,1940,176
9/17/2015,24,88,6472,64,72,24,1940,176
9/18/2015,22,80,5879,58,72,22,1837,176
9/19/2015,24,88,6472,64,72,24,1848,176
9/20/2015,24,88,6472,64,72,24,1845,176
9/21/2015,22,81,5940,59,72,22,1853,176
9/22/2015,24,88,6480,64,72,24,1838,175
9/23/2015,24,88,6480,64,72,24,1843,175
9/24/2015,24,88,6480,64,72,24,1846,175
9/25/2015,23,83,6129,61,72,23,1845,175
9/26/2015,20,73,5385,53,72,23,1845,175
9/27/2015,21,76,5619,55,72,24,1841,175
9/28/2015,21,76,5619,55,72,24,1843,175
9/29/2015,21,76,5619,55,72,24,1845,175
9/30/2015,20,72,5318,53,72,24,1847,175
10/1/2015,20,72,5318,53,72,24,1846,175
10/2/2015,20,72,5318,53,72,24,1848,175
10/3/2015,20,72,5318,53,72,24,1846,175
10/4/2015,20,74,5457,54,72,24,1845,175
10/5/2015,20,74,5457,54,72,24,1847,175
10/6/2015,20,74,5457,54,72,24,1846,175
10/7/2015,21,73,5760,52,70,24,1847,175
10/8/2015,21,73,5760,52,70,24,1846,175
10/9/2015,21,71,5611,50,70,24,1846,175
10/10/2015,21,71,5611,50,70,24,1846,175
10/11/2015,21,71,5611,50,70,24,1848,175
10/12/2015,19,66,5209,47,70,24,1845,175
10/13/2015,19,66,5209,47,70,24,1849,175
10/14/2015,20,70,5485,49,70,24,1854,175
10/15/2015,20,70,5485,49,70,24,1855,175
10/16/2015,21,73,5745,52,70,24,1855,175
10/17/2015,21,73,5745,52,70,24,1861,175
10/18/2015,20,67,5303,48,70,24,1862,174
10/19/2015,21,72,5697,51,70,24,1855,174
10/20/2015,21,72,5697,51,70,24,1855,174
10/21/2015,21,72,5697,51,70,24,1860,174
10/22/2015,20,68,5359,48,70,24,1866,174
10/23/2015,20,68,5359,48,70,24,1867,174
10/24/2015,20,69,5437,49,70,24,1867,174
10/25/2015,20,69,5437,49,70,24,1877,174
10/26/2015,21,71,5595,50,70,24,1876,174
10/27/2015,21,71,5595,50,70,24,1877,174
10/28/2015,21,71,5595,50,70,24,1882,174
10/29/2015,19,65,5105,46,70,22,1906,174
10/30/2015,19,65,5105,46,70,22,1906,174
10/31/2015,18,60,4746,43,70,22,1854,174
11/1/2015,19,66,5201,47,70,24,1854,174
11/2/2015,21,71,5595,50,70,24,1876,174
11/3/2015,21,71,5595,50,70,24,1881,174
11/4/2015,19,65,5105,46,70,22,1881,174
11/5/2015,21,71,5595,50,70,24,1861,174
11/6/2015,21,72,5674,51,70,24,1868,174
11/7/2015,20,72,5295,52,72,24,1868,174
11/8/2015,19,68,5031,50,72,23,1879,174
11/9/2015,20,72,5295,52,72,24,1876,174
11/10/2015,18,67,4944,49,72,22,1876,174
11/11/2015,20,74,5443,54,72,24,1875,174
11/12/2015,20,74,5443,54,72,24,1871,174
11/13/2015,19,68,4989,49,72,22,1871,173
11/14/2015,22,74,5831,52,70,24,1872,173
11/15/2015,22,74,5831,52,70,24,1872,173
11/16/2015,22,74,5831,52,70,24,1869,173
11/17/2015,22,74,5831,52,70,24,1869,173
11/18/2015,19,63,4981,45,70,21,1875,173
11/19/2015,17,61,4460,44,72,21,1875,173
11/20/2015,17,61,4460,44,72,21,1889,173
11/21/2015,17,61,4460,44,72,21,1889,173
11/22/2015,19,71,5035,52,73,24,1885,173
11/23/2015,19,72,5092,53,73,24,1883,173
11/24/2015,19,72,5092,53,73,24,1879,173
11/25/2015,19,72,5092,53,73,24,1881,173
11/26/2015,19,72,5092,53,73,24,1880,173
11/27/2015,19,72,5092,53,73,24,1882,173
11/28/2015,17,72,4526,55,76,24,1882,173
11/29/2015,17,72,4526,55,76,23,1883,173
11/30/2015,17,72,4526,55,76,23,1874,173
12/1/2015,17,72,4526,55,76,24,1874,173
12/2/2015,17,72,4526,55,76,24,1875,173
12/3/2015,17,72,4526,55,76,22,1856,173
12/4/2015,18,72,4715,54,75,24,1878,173
12/5/2015,18,72,4715,54,75,24,1875,173
12/6/2015,18,72,4715,54,75,24,1874,173
12/7/2015,18,72,4715,54,75,24,1876,173
12/8/2015,18,72,4715,54,75,24,1876,172
12/9/2015,18,72,4715,54,75,24,1874,172
12/10/2015,18,72,4715,54,75,24,1874,172
12/11/2015,17,72,4526,55,76,24,1870,172
12/12/2015,17,72,4526,55,76,24,1870,172
12/13/2015,17,72,4526,55,76,24,1877,172
12/14/2015,16,68,4276,52,76,22,1869,172
12/15/2015,17,74,4665,57,76,24,1875,172
12/16/2015,17,70,4438,54,76,24,1882,172
12/17/2015,17,70,4438,54,76,24,1890,172
12/18/2015,16,68,4268,52,76,24,1883,172
12/19/2015,16,68,4268,52,76,24,1894,172
12/20/2015,15,62,3894,47,76,22,1885,172
12/21/2015,16,68,4268,52,76,24,1874,172
12/22/2015,16,68,4268,52,76,24,1874,172
12/23/2015,17,71,4463,54,76,24,1882,172
12/24/2015,17,71,4649,53,75,24,1882,172
12/25/2015,17,71,4649,53,75,24,1878,172
12/26/2015,16,65,4243,49,75,22,1897,172
12/27/2015,17,71,4649,53,75,24,1897,172
12/28/2015,17,71,4649,53,75,24,1868,172
12/29/2015,17,68,4456,51,75,23,1868,172
12/30/2015,14,61,3707,48,77,21,1987,172
12/31/2015,16,71,4265,55,77,24,1873,172
1/1/2016,16,71,4265,55,77,24,1876,172
1/2/2016,13,57,3426,44,77,20,1860,172
1/3/2016,16,70,4217,54,77,24,1858,171
1/4/2016,16,70,4217,54,77,24,1871,171
1/5/2016,16,71,4295,55,77,24,1873,171
1/6/2016,13,57,3454,44,77,19,1856,171
1/7/2016,16,72,4326,55,77,24,1869,171
1/8/2016,14,62,3893,47,76,21,1884,171
1/9/2016,15,63,3982,48,76,23,1919,171
1/10/2016,14,58,3634,44,76,21,1876,171
1/11/2016,16,66,4173,51,76,24,1876,171
1/12/2016,14,66,3826,52,78,24,1878,171
1/13/2016,15,70,4063,55,78,24,1877,171
1/14/2016,15,70,4063,55,78,24,1874,171
1/15/2016,14,67,3876,53,78,23,1874,171
1/16/2016,16,73,4230,57,78,24,1872,171
1/17/2016,16,70,4238,54,77,23,1873,171
1/18/2016,16,73,4422,57,77,24,1873,171
